GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1819.graphml,9,33,333,22161,25000,2839,1.8855,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1824.graphml,17,33,133,22161,25000,2839,0.9695,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1826.graphml,33,33,33,22490,25000,2510,0.6029,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1827.graphml,114000,354000,321,567,25000,24433,2.0313,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1828.graphml,0,0,0,23521,25000,1479,0.3431,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1829.graphml,160,192,274,20434,25000,4566,4.3209,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1830.graphml,4,8,320,357,2500,2143,0.7751, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1831.graphml,4,8,320,357,2500,2143,0.6901, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1832.graphml,0,1,0,2052,5000,2948,0.0462,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1833.graphml,0,512,0,2010,5000,2990,2.475,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1834.graphml,16,32,68,5552,10000,4448,1.0791,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1835.graphml,4,10,0,391,5000,4609,1.2459,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1836.graphml,4,10,0,505,5000,4495,1.0698,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1837.graphml,0,0,0,5000,5000,0,0.4735,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1838.graphml,0,0,0,5000,5000,0,0.8199,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1839.graphml,30,40,0,2398,5000,2602,0.2142,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1840.graphml,31,95,330,993777,1000000,6223,3.2514, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1843.graphml,2,2,32,7991,10000,2009,0.3494,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1845.graphml,2,4,40,1869,2500,631,0.1306,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1846.graphml,0,0,0,226,5000,4774,0.3181,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1847.graphml,0,0,0,226,5000,4774,0.3277,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1848.graphml,5,5,152,845,2500,1655,0.3764,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1849.graphml,5,5,152,845,2500,1655,0.3869,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1850.graphml,5,5,152,845,2500,1655,0.3833,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1851.graphml,6144,10240,96,42,5000,4958,4.1617, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1852.graphml,6144,10240,96,42,5000,4958,3.4617, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1853.graphml,60,80,96,943,5000,4057,0.5056,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1856.graphml,60,80,352,663,5000,4337,0.7745, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_186.graphml,768,1536,59,11772,20000,8228,20.9716,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1866.graphml,60,80,128,943,5000,4057,0.6177,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1874.graphml,40,41,52,152,5000,4848,0.1565, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1875.graphml,0,39,164,53,5000,4947,0.3181, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1878.graphml,13,26,14,349,5000,4651,1.2405,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1881.graphml,7,20,67,668,5000,4332,1.7047, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1882.graphml,5,10,42,2597,5000,2403,0.9079,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1883.graphml,3,10,106,2597,5000,2403,2.1956,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1885.graphml,10,10,10,2863,5000,2137,1.0082,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1888.graphml,0,39,164,53,5000,4947,0.3539, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1889.graphml,290304,580608,326,3,5000,4997,15.0522, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1897.graphml,314928,1106136,1007,0,2758,2758,0.3001, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1898.graphml,3888,9720,80289,0,2758,2758,9.6238, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_19.graphml,26,52,73,1387,5000,3613,1.8546, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_190.graphml,0,0,0,25000,25000,0,0.0543,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1901.graphml,128,128,379,115,5000,4885,21.875, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1906.graphml,0,63,242,14,2500,2486,0.7934, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1907.graphml,38,42,262,65,2500,2435,1.0269,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1908.graphml,38,42,262,65,2500,2435,1.0284,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_191.graphml,0,0,0,25000,25000,0,0.045,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1910.graphml,0,63,242,14,2500,2486,0.5675, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1911.graphml,0,1,23,0,2680,2680,0.2421,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1912.graphml,0,1,23,0,2680,2680,0.2427,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1913.graphml,128,128,161,118,2857,2739,0.4984, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1914.graphml,0,1,0,180,2000,1820,0.584,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1915.graphml,0,1,0,180,2000,1820,0.6372,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1916.graphml,0,5,54,104,8000,7896,0.0784, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1919.graphml,19,58,88,992,8000,7008,3.4578, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_192.graphml,0,0,0,25000,25000,0,0.0597,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1921.graphml,0,5,54,104,8000,7896,0.0853, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1922.graphml,0,0,0,10000,10000,0,0.0384,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1923.graphml,5,25,0,236,2500,2264,1.6909,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1924.graphml,5,25,0,236,2500,2264,1.4388,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1925.graphml,50,325,846,6,2500,2494,8.8417, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1928.graphml,16,32,0,1163,2500,1337,0.3001,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1929.graphml,16,32,0,1163,2500,1337,0.3094,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_193.graphml,0,0,0,25000,25000,0,0.0823,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1934.graphml,0,18,1409,48,2500,2452,3.8622, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1935.graphml,28,54,113,264,2500,2236,0.3941, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1936.graphml,0,4,112,73,2500,2427,0.9647, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1937.graphml,0,4,112,73,2500,2427,0.6877, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1938.graphml,225,448,185,264,2500,2236,0.4894, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1939.graphml,217,243,400,264,2500,2236,2.7451, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_194.graphml,0,0,0,25000,25000,0,0.045,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1940.graphml,0,4,672,73,2500,2427,3.6155, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1941.graphml,0,4,672,73,2500,2427,7.0676, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1942.graphml,96,128,267,529,5000,4471,19.8176, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1945.graphml,70,77,1,22272,25000,2728,1.1179,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1946.graphml,101376,146432,256,71,2857,2786,2.8773, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1947.graphml,32,64,0,2257,5000,2743,14.5598,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1948.graphml,32,64,0,2257,5000,2743,9.2693,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_195.graphml,0,0,0,25000,25000,0,0.1024,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1951.graphml,0,1050,0,928,5000,4072,1.3438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1952.graphml,0,1050,0,928,5000,4072,1.5824,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1953.graphml,0,1050,0,928,5000,4072,2.1394,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1954.graphml,62,62,0,1115,5000,3885,0.8358,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1955.graphml,62,62,0,1115,5000,3885,1.1816,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1956.graphml,72,144,166,869,5000,4131,0.7174, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_196.graphml,0,0,0,25000,25000,0,0.0567,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1960.graphml,0,5,0,17,5000,4983,1.035,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1961.graphml,0,5,0,17,5000,4983,0.8911,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1962.graphml,10,10,0,784,3333,2549,0.1421,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1964.graphml,0,10,0,1044,2500,1456,0.2058,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1965.graphml,5,5,0,746,2500,1754,0.3695,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1966.graphml,0,5,0,471,2500,2029,0.3196,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1967.graphml,0,0,0,1660,2083,423,0.1192,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1968.graphml,0,0,0,1660,2083,423,0.1625,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1969.graphml,0,2,0,2256,5000,2744,0.6396,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_197.graphml,0,0,0,25000,25000,0,0.0742,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1970.graphml,0,2,0,2256,5000,2744,0.5504,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1971.graphml,7,17,1232,287,2500,2213,2.4278, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1972.graphml,57,76,1221,39,2500,2461,1.2678, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1975.graphml,0,5,0,1469,2500,1031,0.2743,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1976.graphml,0,5,0,1469,2500,1031,0.2577,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1977.graphml,0,5,0,1469,2500,1031,0.2556,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1978.graphml,31,93,19,675,5000,4325,0.2454,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1979.graphml,0,16,775,20,5000,4980,2.1824, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_198.graphml,0,0,0,25000,25000,0,0.1009,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1980.graphml,0,16,775,20,5000,4980,2.1307, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1981.graphml,10,40,0,143,2500,2357,0.8172,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1982.graphml,0,11,209,0,2615,2615,0.2914, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1983.graphml,0,53,178,0,2772,2772,0.5122, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1985.graphml,38,44,410,0,1787,1787,1.1873,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1986.graphml,38,44,410,0,1787,1787,1.0185,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1987.graphml,0,53,178,0,2772,2772,0.4906, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1988.graphml,0,32,0,1182,5000,3818,5.0654,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1989.graphml,0,32,0,1182,5000,3818,4.0409,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_199.graphml,0,0,0,25000,25000,0,0.0447,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1990.graphml,0,17,0,798,5000,4202,0.1261,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1991.graphml,0,17,0,798,5000,4202,0.1373,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1992.graphml,1200,1200,200,1636,5000,3364,0.9509,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1995.graphml,0,5,0,229,2500,2271,0.3977,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1996.graphml,0,5,0,229,2500,2271,0.3818,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1997.graphml,19,90,336,76,2857,2781,0.9223, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1998.graphml,0,121,48,138,2500,2362,0.4804,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1999.graphml,0,121,48,138,2500,2362,0.4858,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2.graphml,4,25,196,430,25000,24570,0.6612,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_20.graphml,10,60,128,724,5000,4276,1.2327,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_200.graphml,0,0,0,25000,25000,0,0.0411,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2000.graphml,9,33,125,50,2500,2450,1.1467, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2007.graphml,10,32,89,66,2500,2434,0.7393, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_201.graphml,0,0,0,25000,25000,0,0.0558,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2010.graphml,10,32,89,66,2500,2434,0.7246, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2014.graphml,9,33,125,50,2500,2450,1.1858, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2016.graphml,0,121,48,138,2500,2362,0.5927,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2017.graphml,0,0,0,1915,2500,585,0.2427,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2018.graphml,0,0,0,1915,2500,585,0.2971,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2019.graphml,0,0,0,1915,2500,585,0.2073,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_202.graphml,0,0,0,25000,25000,0,0.063,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2020.graphml,0,0,0,2188,2500,312,0.0973,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2021.graphml,0,0,0,2188,2500,312,0.1096,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2022.graphml,10,20,28,37,2500,2463,1.9174, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2023.graphml,0,4,84,112,2500,2388,5.7862, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2024.graphml,0,4,84,112,2500,2388,6.9402, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2025.graphml,0,0,0,2500,2500,0,0.0375,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2026.graphml,0,0,0,2500,2500,0,0.0648,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2027.graphml,0,0,0,2500,2500,0,0.0573,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2028.graphml,0,0,0,2500,2500,0,0.0369,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2029.graphml,0,0,0,4682,5000,318,0.0657,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_203.graphml,0,0,0,25000,25000,0,0.0417,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2030.graphml,0,0,0,4682,5000,318,0.0775,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2031.graphml,64,160,296,432,5000,4568,5.6468, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2032.graphml,64,160,296,432,5000,4568,5.3938, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2034.graphml,81,81,64,543,5000,4457,0.989,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2035.graphml,10,10,32,1895,5000,3105,0.3316, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2036.graphml,10,10,32,1895,5000,3105,0.4365, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_204.graphml,0,0,0,25000,25000,0,0.0772,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2040.graphml,9,33,333,22161,25000,2839,1.7317,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2042.graphml,33,33,33,22490,25000,2510,0.5969,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2043.graphml,17,33,133,22161,25000,2839,0.9572,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2045.graphml,15200,47432,321,567,25000,24433,2.3014,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2046.graphml,0,0,0,5992,10000,4008,0.4389,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2048.graphml,12,40,0,1143,5000,3857,0.9752,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2049.graphml,0,6,1044,0,5090,5090,1.6764, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_205.graphml,0,0,0,25000,25000,0,0.1021,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2050.graphml,4,12,499,0,5090,5090,4.9816, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2051.graphml,6,22,0,1143,5000,3857,2.0694,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2052.graphml,8,16,200,0,5090,5090,0.602, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2053.graphml,3,6,0,1143,5000,3857,3.1123,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2054.graphml,3,6,0,1143,5000,3857,3.1396,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2055.graphml,0,6,0,3020,8000,4980,0.3938,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2056.graphml,0,64,0,1734,5000,3266,0.1871,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2057.graphml,0,64,0,1734,5000,3266,0.2334,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2058.graphml,0,64,0,1734,5000,3266,0.1898,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2059.graphml,17,17,0,346,4000,3654,0.8292,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_206.graphml,0,0,0,25000,25000,0,0.0468,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2060.graphml,10,20,40,1869,2500,631,0.1403,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2061.graphml,10,75,80,138,2500,2362,0.1478, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2062.graphml,0,12,0,138,2500,2362,0.3686,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2065.graphml,9,33,125,50,2500,2450,1.1125, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2067.graphml,0,12,0,138,2500,2362,0.3482,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2068.graphml,5,15,143,80,2500,2420,0.5311, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2069.graphml,5,15,143,80,2500,2420,0.5125, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_207.graphml,0,0,0,25000,25000,0,0.0411,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2070.graphml,8,16,0,453,2500,2047,0.7165,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2071.graphml,8,16,0,453,2500,2047,0.7054,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2072.graphml,8,16,0,453,2500,2047,0.6988,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2073.graphml,0,0,0,2056,2500,444,0.3349,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2074.graphml,0,0,0,2056,2500,444,0.3425,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2075.graphml,7,10,224,58,2500,2442,0.8995, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2076.graphml,7,7,224,1379,2500,1121,1.6791, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2077.graphml,7,10,224,58,2500,2442,0.8163, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2078.graphml,5,5,0,339,2500,2161,0.3788,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2079.graphml,5,5,0,339,2500,2161,0.3791,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_208.graphml,0,0,0,25000,25000,0,0.0444,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2080.graphml,5,5,0,339,2500,2161,0.3911,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2081.graphml,23000,23000,178,60,2500,2440,0.5471, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2083.graphml,18,18,18,233,2500,2267,0.5041,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2087.graphml,23000,23000,178,60,2500,2440,0.596, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2088.graphml,24,180,3648,38,2500,2462,12.8034, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_209.graphml,0,0,0,25000,25000,0,0.0483,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2091.graphml,31,34,124,182,2500,2318,2.5303,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2097.graphml,22,22,22,169,2500,2331,0.6044,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2099.graphml,50,50,0,270,2500,2230,0.4834,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_210.graphml,0,0,0,25000,25000,0,0.0669,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2100.graphml,0,0,0,740,2500,1760,1.3721,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2101.graphml,0,0,0,740,2500,1760,1.3345,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2102.graphml,0,2,0,561,5000,4439,0.2815,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2103.graphml,0,2,0,561,5000,4439,0.2737,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2104.graphml,0,0,0,4372,10000,5628,0.0408,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2105.graphml,0,0,0,4372,10000,5628,0.057,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2106.graphml,0,57,0,1803,5000,3197,0.3166,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2107.graphml,0,57,0,1803,5000,3197,0.3136,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2108.graphml,0,2,0,1364,5000,3636,0.2073,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2109.graphml,0,2,0,1364,5000,3636,0.1928,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_211.graphml,0,0,0,25000,25000,0,0.0724,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2110.graphml,144,144,72,1758,5000,3242,0.6835,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2113.graphml,15,54,120,2020,5000,2980,0.9638,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2114.graphml,1,1,88,1646,5000,3354,6.702, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2115.graphml,1,1,88,1646,5000,3354,8.0137, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2116.graphml,10,140,656,138,2500,2362,1.017, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2117.graphml,0,25,160,138,2500,2362,2.5294,*
